chr	pos	GM12787_1	GM12787_2	GM12787_3	GM12787_4	GM12787_5	GM12787_6	GM12787_7	GM12787_8	GM12787_9	GM12787_10	GM12787_11	GM12787_12	GM12787_13	GM12787_14	K562_1	K562_2	K562_3	K562_4	K562_5	K562_6	K562_7
1	28172088	0	0	11	9	0	0	0	0	0	0	0	0	29	20	0	0	0	0	0	0	0
1	28332260	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	6	0
1	28335170	0	0	10	21	62	0	15	0	243	198	0	0	0	13	0	0	0	0	0	0	0
1	28408437	0	0	8	9	6	0	0	0	0	0	0	0	0	0	0	10	0	4	6	6	10
1	28418059	0	0	6	20	6	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0
1	28472694	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	6
1	28498818	0	0	29	28	37	0	0	135	0	70	27	0	0	0	0	38	0	0	0	0	0
1	28498920	0	0	18	0	0	19	22	98	42	81	36	0	0	0	0	0	0	0	7	0	0
1	28498973	0	0	14	0	0	0	0	46	39	75	25	0	0	0	0	0	0	0	7	0	0
1	28527287	0	0	4	0	0	4	0	0	0	0	0	0	0	7	0	13	11	4	0	17	0
1	28715343	0	0	5	12	0	0	0	0	0	81	0	0	0	7	0	0	0	0	10	6	0
1	28718433	0	0	8	0	5	0	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0
1	28893322	0	0	17	13	0	0	0	0	0	0	0	0	21	16	0	17	0	0	0	22	0
1	29079539	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	5	7
1	29155647	0	0	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	12	21
1	29173612	0	0	17	11	11	0	0	5	0	0	20	0	0	0	0	0	0	0	0	0	0
1	29173625	0	0	18	10	0	5	0	0	0	8	20	0	0	4	0	12	9	0	8	0	0
1	29173703	0	0	9	3	5	0	0	3	0	6	20	0	6	0	6	0	0	6	8	4	0
1	29174079	0	0	7	12	5	0	0	19	0	0	0	0	16	0	0	0	0	0	0	0	0
1	29174866	0	0	14	0	0	0	0	37	0	0	10	0	0	0	8	0	22	15	0	0	0
1	30736948	0	0	26	39	17	10	5	7	5	0	10	0	4	0	0	0	0	0	0	0	0
1	30986206	0	0	3	4	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0
1	31026001	0	0	5	7	0	6	0	0	0	0	0	0	4	0	0	8	14	0	3	0	8
1	31026043	0	0	5	5	4	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1	31050327	0	0	27	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	35
1	31263400	0	0	14	11	0	9	0	15	10	0	0	0	0	0	0	0	0	0	0	0	0
1	31279339	0	0	5	6	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0
1	31290040	0	0	8	0	0	0	0	0	0	0	4	0	0	0	9	0	0	0	0	19	0
1	31290041	0	0	8	0	0	0	0	0	0	0	0	0	0	0	9	18	11	0	0	0	0
1	31631316	0	0	10	8	0	0	0	9	4	7	7	0	5	5	0	0	0	0	0	0	0
1	32118525	0	0	5	10	0	0	0	0	0	0	0	0	3	0	0	20	11	0	0	0	0
1	32121111	0	0	11	11	0	0	0	0	0	0	0	0	8	10	0	10	7	0	0	9	8
1	32129697	0	0	5	0	0	0	0	0	0	0	0	0	6	3	0	6	9	0	0	0	0
1	32165607	0	0	14	0	0	0	0	0	0	5	0	0	0	0	0	10	0	0	6	0	0
1	32225210	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	10	0	20
1	32229871	0	0	5	7	0	0	0	9	5	0	0	0	0	0	0	0	0	0	0	0	0
1	32257506	0	0	7	22	0	0	0	8	0	0	0	0	10	0	0	0	0	0	0	0	0
1	32261463	0	0	9	12	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	32318059	0	0	8	6	0	0	0	8	0	0	6	0	10	6	0	8	0	0	0	16	11
1	32318076	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	6	9	0	0	13	0
1	32619919	0	0	12	11	5	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0
1	32621303	0	0	49	65	159	141	35	116	227	219	0	0	5	0	0	0	0	0	0	0	0
1	32638316	0	0	11	13	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0
1	32641410	0	0	9	0	0	13	0	0	0	0	0	0	0	0	0	7	6	0	0	6	0
1	32643435	0	0	18	23	10	3	0	8	0	0	6	0	0	3	0	0	0	0	0	0	0
1	32647353	0	0	12	17	0	0	0	0	0	0	0	0	23	11	0	13	14	0	0	0	0
1	32653842	0	0	17	7	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	14
1	32653864	0	0	13	8	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	14
1	32654116	0	0	15	6	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	10	0
1	32682516	0	0	23	32	21	0	0	47	32	0	0	0	0	0	21	0	0	0	0	44	0
1	32682680	0	0	18	0	0	36	0	0	38	0	0	0	0	0	0	0	32	0	31	0	0
1	32683731	0	0	8	0	0	0	0	39	0	11	0	0	0	26	0	0	0	0	0	0	16
1	32683841	0	0	22	32	0	0	15	65	0	0	44	0	28	0	0	0	0	0	0	0	38
1	32787871	0	0	7	3	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	3
1	32794661	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	8	11
1	32794662	0	0	5	3	0	0	0	0	3	0	0	0	0	0	0	13	0	0	0	8	11
1	32798699	0	0	17	14	0	0	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0
1	32819312	0	0	25	0	0	0	0	0	0	0	10	16	0	0	8	0	0	0	0	0	20
1	32819352	0	0	25	0	0	0	0	0	0	14	0	0	0	0	0	29	0	0	0	36	19
1	32820275	0	0	29	0	0	0	13	53	3	0	10	0	0	0	4	28	0	0	0	0	17
1	32824691	0	0	16	0	0	0	0	22	0	0	9	0	24	0	0	0	0	0	0	0	0
1	32834885	0	0	4	0	0	0	0	0	0	0	19	0	0	0	0	0	0	8	10	0	0
1	32853675	0	0	8	13	0	0	0	10	0	0	0	0	0	4	0	0	0	0	0	0	0
1	32953198	0	0	7	13	0	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
1	33126446	0	0	5	8	0	0	0	0	14	0	6	0	7	0	0	0	0	0	0	0	0
1	33337334	0	0	3	10	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0
1	35100826	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	12	18	0	5	20	17
1	35116513	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	32	16	27	8	27	21
1	35116518	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	33	0	28	8	28	24
1	35293077	0	0	8	11	0	0	0	0	0	0	0	0	0	7	0	8	0	0	4	10	0
1	35329821	0	0	13	13	0	0	0	0	0	0	0	0	4	0	0	20	14	0	0	18	14
1	35357016	0	0	6	6	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0	3	0
1	35466906	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	4
1	35599914	0	0	16	0	0	36	0	66	74	66	10	0	17	10	0	41	0	0	0	0	0
1	35600040	0	0	6	0	0	36	9	0	107	61	0	0	11	6	0	0	0	0	0	0	27
1	35728269	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	10	11	4	0	8	0
1	35733413	0	0	3	3	15	10	0	0	0	18	0	0	0	0	0	21	0	0	0	14	0
1	35906686	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	13	11	0	0	13	0
1	36010052	0	0	7	6	0	0	0	7	0	0	5	0	0	0	0	0	0	0	0	0	0
1	36014710	0	0	11	26	0	0	7	35	0	0	6	0	0	0	0	0	0	0	0	0	0
1	36022845	0	0	29	26	0	0	0	12	0	0	14	12	16	0	0	0	0	0	0	0	0
1	36063887	0	0	15	23	4	0	0	0	0	0	0	0	0	0	0	14	17	0	0	50	27
1	36063947	0	0	10	0	3	0	0	0	3	3	0	0	0	0	0	0	15	0	0	23	17
1	36063973	0	0	7	0	0	0	0	0	0	0	0	0	4	0	0	0	12	5	0	16	0
1	36064019	0	0	4	6	0	0	0	0	3	0	0	0	0	0	0	10	7	4	0	13	0
1	36139294	0	0	6	8	0	0	0	7	0	0	0	0	0	0	0	20	11	7	8	11	20
1	36139295	0	0	6	8	0	0	0	7	0	0	0	9	0	0	3	20	11	7	8	11	20
1	36238039	0	0	4	0	0	0	0	0	0	0	0	0	10	6	0	0	0	4	0	9	0
1	36274744	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	8	4
1	36293254	0	0	7	3	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0
1	36376912	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	12	8	0	0	12	8
1	37473021	0	0	3	0	11	0	0	0	0	9	0	0	0	3	0	0	0	0	0	0	0
1	37498703	0	0	15	12	0	0	0	3	0	3	18	0	0	0	0	17	16	0	6	18	14
1	37547611	0	0	8	0	0	0	0	0	5	5	0	0	9	16	0	0	0	0	0	0	0
1	37685564	0	0	9	6	0	0	0	19	0	14	0	0	0	0	0	16	0	0	0	50	22
1	37687982	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	31	20	0	0	22	21
1	37861101	0	0	66	0	0	0	0	0	249	250	65	0	26	18	0	0	0	0	0	0	0
1	37923529	0	0	9	8	0	0	0	0	0	0	0	0	9	17	0	0	0	0	0	0	0
1	37977875	0	0	7	4	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0
1	37993102	0	0	3	0	0	0	0	0	0	0	4	0	0	0	9	0	19	0	0	19	0
1	37993201	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	15
1	38995918	0	0	13	13	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	23	22
1	38995922	0	0	15	0	0	0	0	0	0	0	0	0	0	0	5	17	0	0	0	24	22
1	38996223	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	8	0
1	38996710	0	0	11	11	0	0	0	11	0	0	0	0	0	0	0	13	18	14	0	0	13
1	39404522	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	7	0
1	39758365	0	0	5	7	0	4	3	12	0	13	3	0	0	3	0	0	0	0	0	0	0
1	39866283	0	0	6	3	0	0	0	0	0	0	0	0	9	0	0	10	8	3	0	0	0
1	39866309	0	0	4	4	0	0	0	0	0	0	0	0	5	0	0	9	0	0	0	0	0
1	40043666	0	0	22	17	0	0	0	0	0	0	0	0	0	7	0	0	11	0	0	0	0
1	40043674	0	0	20	15	0	0	0	0	0	0	0	0	0	7	0	0	9	0	0	0	0
1	40224829	0	0	4	5	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1	40227946	0	0	15	0	0	0	0	6	0	0	7	0	12	0	0	0	0	0	0	0	14
1	40230615	0	0	7	0	0	0	0	0	0	0	0	0	10	9	0	4	0	0	0	3	9
1	40277848	0	0	10	6	0	0	0	5	0	7	5	0	0	0	0	8	0	0	0	7	0
1	40468238	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	5	0
1	40739603	0	0	9	14	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0	0
1	41141658	0	0	4	3	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
1	41164869	0	0	30	36	17	0	0	19	0	0	0	0	0	3	0	0	0	0	0	0	0
1	41164942	0	0	28	25	19	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41173378	0	0	24	0	0	0	0	9	0	0	0	0	38	25	0	0	0	0	0	0	0
1	41218606	0	0	4	9	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0
1	41227166	0	0	13	3	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0
1	41550361	0	0	6	0	5	0	5	17	0	0	3	0	0	0	0	0	0	0	0	0	0
1	41594150	0	0	3	8	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41616703	0	0	4	8	16	10	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
1	41845345	0	0	5	0	0	0	0	0	0	0	4	0	8	7	0	0	0	0	0	0	0
1	41901316	0	0	7	8	0	0	0	0	0	0	0	0	34	17	0	0	0	0	0	0	0
1	42021171	0	0	9	0	0	4	0	0	0	0	0	0	59	51	0	0	0	0	0	0	0
1	42027650	0	0	7	3	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
1	42030277	0	0	5	3	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
1	42182579	0	0	6	0	0	0	0	18	0	0	0	0	0	0	0	12	0	3	0	0	0
1	42215896	0	0	6	6	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0
1	42243180	0	0	10	12	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
1	42246757	0	0	7	5	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0
1	42266900	0	0	6	3	0	0	0	0	0	0	0	0	27	18	0	0	0	0	0	0	0
1	42300700	0	0	12	10	0	0	0	0	0	0	0	0	0	6	0	0	13	0	5	12	0
1	42328112	0	0	4	7	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0
1	42670881	0	0	16	8	0	0	0	21	0	0	17	0	0	0	0	0	0	0	0	0	0
1	42671249	0	0	19	23	0	0	5	26	0	6	14	0	0	0	0	0	0	0	0	0	0
1	42769350	0	0	4	3	5	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0
1	42779193	0	0	4	0	0	0	0	0	6	5	0	0	0	0	0	0	4	0	0	0	0
1	42779256	0	0	5	0	0	0	0	9	5	0	3	0	0	0	0	4	0	6	0	3	7
1	42779261	0	0	5	0	0	0	0	9	0	0	4	0	0	0	0	4	0	6	0	4	7
1	42827295	0	0	5	0	0	0	0	8	0	0	0	0	0	0	0	10	3	7	0	14	17
1	42827298	0	0	5	0	0	0	0	8	0	0	0	0	0	0	0	10	0	7	0	14	0
1	42841910	0	0	6	4	9	17	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1	43410147	0	0	13	16	0	3	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
1	43413217	0	0	5	5	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
1	43413221	0	0	5	0	4	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0
1	43663901	0	0	7	12	0	0	0	0	0	0	0	0	13	0	0	10	10	0	0	0	5
1	43713623	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11
1	43940866	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	3	0
1	43940898	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	6	0	0	0	6	0
1	43940912	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0
1	43940925	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0
1	44338488	0	0	4	3	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0
1	44748591	0	0	6	9	5	0	0	0	0	0	0	0	0	23	0	12	0	0	0	0	0
1	44748814	0	0	5	6	12	3	0	0	0	0	0	0	5	3	0	9	0	0	0	14	0
1	44856149	0	0	7	5	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0
1	44866652	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	13	0	8	0	0	13
1	44872533	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	18	13
1	45005381	0	0	4	0	0	0	3	13	0	0	3	0	0	3	0	0	0	0	0	0	0
1	45348268	0	0	4	10	0	0	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0
1	45396162	0	0	3	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	45509901	0	0	25	30	0	4	8	42	22	39	0	0	0	5	0	0	0	0	0	36	58
1	45588025	0	0	13	16	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	26	30
1	45594639	0	0	9	9	4	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0	0
1	45631439	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	0	24	0
1	45647079	0	0	28	19	8	0	4	8	0	3	0	0	0	0	0	0	0	0	0	0	0
1	45656743	0	0	21	23	6	0	5	13	3	0	8	0	0	0	0	0	0	0	0	0	0
1	45662227	0	0	4	13	0	0	0	0	0	0	0	0	7	6	0	10	0	8	0	0	0
1	45665167	0	0	22	0	0	0	0	0	0	0	0	0	10	8	0	11	9	0	0	0	14
1	45667983	0	0	7	0	0	0	0	0	0	0	0	0	8	0	0	0	4	0	0	11	0
1	45697361	0	0	9	18	0	0	0	26	0	75	0	0	0	0	0	13	0	0	18	0	0
1	45697387	0	0	10	14	0	0	0	20	34	87	0	0	0	0	0	11	21	0	0	24	0
1	45697388	0	0	11	0	0	0	0	0	34	87	0	14	0	0	0	0	0	0	0	0	0
1	45697430	0	0	17	13	0	0	0	0	17	66	14	0	0	0	0	0	0	0	0	0	0
1	45886951	0	0	8	15	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0
1	46268129	0	0	8	0	0	0	0	13	0	0	14	0	0	0	0	0	0	0	4	0	0
1	46270289	0	0	9	0	0	0	0	16	0	0	12	0	0	0	0	7	7	0	0	0	13
1	46305168	0	0	36	0	0	0	5	0	3	0	0	0	0	0	6	42	0	0	0	0	32
1	46305632	0	0	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	5	3	0
1	46311390	0	0	8	14	0	0	0	0	0	0	0	0	0	0	8	4	0	17	10	18	18
1	46317614	0	0	12	28	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
1	46323514	0	0	20	20	0	0	0	0	0	0	6	0	30	15	0	0	0	0	0	0	0
1	46348010	0	0	6	9	3	4	0	7	0	0	9	0	16	0	4	11	5	9	0	12	15
1	46348016	0	0	6	0	5	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	17
1	46348533	0	0	10	13	9	0	0	0	0	0	7	0	8	0	0	16	10	0	0	14	0
1	46352314	0	0	14	18	0	0	0	0	5	0	4	0	0	4	0	16	13	0	0	0	12
1	46356183	0	0	5	5	0	0	0	0	0	0	0	0	3	0	0	8	0	0	0	5	10
1	46356280	0	0	14	0	0	0	0	5	0	0	0	0	9	0	0	0	0	0	0	9	14
1	46365527	0	0	3	0	0	8	0	9	0	0	8	0	6	0	0	0	0	0	0	0	0
1	46368500	0	0	11	4	14	0	0	0	10	9	4	0	7	11	0	0	0	0	0	0	0
1	46567052	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	7
1	46590554	0	0	4	10	0	0	0	12	0	0	7	0	0	3	0	0	0	0	0	0	0
1	46648823	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3
1	47368773	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	12
1	50509577	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	20	0	3	0	11
1	50545979	0	0	3	13	0	0	0	0	0	0	0	0	4	0	0	0	9	0	0	16	9
1	50574065	0	0	4	11	0	0	0	0	0	0	0	0	5	0	0	13	0	0	0	21	13
1	50592901	0	0	8	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	13	0
1	50641951	0	0	17	11	8	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
1	50653681	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	7	10	8
1	50692093	0	0	4	9	0	0	0	0	0	0	0	0	13	8	0	0	9	0	0	0	0
1	50725714	0	0	8	0	0	0	0	0	0	0	0	0	4	4	0	0	13	0	0	15	11
1	51542302	0	0	7	4	0	0	0	4	0	0	0	0	5	7	0	0	0	0	0	0	0
1	51545516	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	6	9
1	51755136	0	0	25	0	0	0	0	21	0	0	10	0	52	36	0	0	0	0	0	0	0
1	51808084	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	13
1	51865441	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	15	7
1	51874004	0	0	5	0	0	0	0	0	0	0	7	0	0	5	3	0	5	0	0	5	6
1	51875752	0	0	4	0	0	0	0	0	0	0	0	0	8	0	0	16	0	8	0	0	12
1	52038450	0	0	13	10	0	0	0	14	0	0	0	0	0	0	0	0	10	0	0	0	0
1	52078185	0	0	14	7	0	0	0	0	0	0	0	0	48	0	0	0	7	6	0	0	0
1	52387553	0	0	10	7	0	0	0	0	3	0	4	0	0	0	0	21	0	11	0	24	17
1	52387594	0	0	9	10	0	0	0	0	0	0	0	0	0	8	0	22	0	11	0	0	25
1	52387651	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	29	0	0	7	0	0
1	52409434	0	0	10	14	0	0	0	0	0	0	0	0	14	0	0	13	0	0	0	0	0
1	52504569	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	9
1	52507948	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	9
1	52823189	0	0	21	19	0	0	0	0	22	0	0	0	0	0	0	0	0	0	21	0	0
1	52823221	0	0	19	15	0	0	0	25	0	22	8	0	0	0	0	0	0	0	0	0	0
1	52824179	0	0	18	0	0	0	0	0	40	0	11	0	0	0	0	0	0	0	11	0	0
1	52824625	0	0	17	0	47	65	0	44	66	0	0	0	0	0	5	0	0	0	0	0	49
1	53229806	0	0	9	14	3	0	0	12	0	0	0	0	0	0	0	0	12	0	0	0	0
1	53237013	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	7	7
1	53778952	0	0	8	6	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1	53783355	0	0	5	10	10	0	0	3	0	0	0	0	14	27	0	0	0	0	0	0	0
1	53795229	0	0	22	16	3	0	0	18	0	0	10	0	0	0	0	0	0	0	0	0	0
1	53852764	0	0	8	0	22	17	0	19	0	7	0	0	0	0	0	0	0	0	0	0	0
1	53926932	0	0	6	13	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	7	4
1	54199450	0	0	4	0	0	0	0	0	0	3	0	0	10	8	0	0	0	0	0	0	0
1	54231069	0	0	3	6	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	0	0
1	54232512	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	6
1	54337910	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	5
1	54732584	0	0	5	0	0	10	0	0	9	7	0	0	0	0	0	5	0	0	0	0	0
1	54876812	0	0	5	6	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0
1	54881561	0	0	10	11	0	0	0	0	0	0	0	0	33	44	0	0	0	0	0	0	0
1	55974162	0	0	3	4	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0	0
1	56021826	0	0	5	6	0	0	0	0	0	0	0	0	21	18	0	0	0	0	0	0	0
1	56050706	0	0	4	4	0	0	0	0	0	0	4	0	7	9	0	0	0	0	0	0	0
1	56105558	0	0	9	12	0	0	0	0	0	0	0	0	17	33	0	0	0	0	0	0	0
1	56120954	0	0	5	5	0	0	0	0	0	0	0	0	25	13	0	0	0	0	0	0	0
1	56249137	0	0	6	0	15	0	0	7	0	0	0	0	22	17	0	0	0	0	0	0	0
1	56531080	0	0	5	5	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0
1	58485028	0	0	3	3	4	4	0	0	6	0	0	0	3	10	0	0	0	0	0	0	0
1	58679586	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0
1	61690334	0	0	28	24	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
1	61690340	0	0	29	25	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
1	61714652	0	0	4	15	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	13	10
1	61715525	0	0	23	15	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	24
1	61717904	0	0	9	21	0	0	0	0	0	0	0	0	28	18	0	0	0	0	0	0	8
1	61718060	0	0	4	19	0	0	0	0	0	0	3	0	49	28	0	0	0	0	0	0	0
1	61920510	0	0	12	5	0	0	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0
1	62454109	0	0	14	0	0	0	0	0	7	25	0	0	0	0	0	17	0	0	0	0	0
1	62534527	0	0	3	8	0	0	0	0	0	0	0	0	5	3	0	0	4	0	0	0	0
1	62827785	0	0	7	5	0	0	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0
1	63421236	0	0	6	4	0	0	0	4	0	0	4	0	11	0	0	0	7	0	0	7	0
1	63445884	0	0	8	0	0	0	0	9	0	8	0	0	0	6	0	0	0	0	0	0	0
1	63475438	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	9	0
1	63475885	0	0	12	13	0	0	0	0	0	0	0	0	3	0	0	11	8	0	0	8	16
1	63476259	0	0	8	10	0	0	0	0	0	0	0	0	0	5	0	5	7	0	0	7	0
1	63589169	0	0	3	9	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0
1	63590413	0	0	5	8	0	0	3	16	0	0	0	0	11	12	0	0	0	0	0	0	0
1	63598027	0	0	4	4	0	3	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
1	64875133	0	0	9	0	9	0	0	0	0	0	0	0	8	12	0	0	0	0	0	0	0
1	64956081	0	0	9	9	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0	0
1	65166541	0	0	3	7	0	0	0	0	0	0	0	0	7	10	0	3	0	4	0	0	0
1	66936823	0	0	12	25	0	0	0	0	0	3	0	0	0	0	0	0	14	3	9	25	0
1	66951417	0	0	18	21	0	0	0	0	0	0	0	0	15	6	0	0	0	0	0	0	0
1	67418112	0	0	18	15	20	0	0	5	0	15	0	0	0	0	0	21	9	0	0	22	0
1	68480484	0	0	14	17	0	0	0	9	0	0	3	0	0	0	0	0	0	0	0	0	0
1	70210337	0	0	14	13	0	0	0	0	0	0	0	0	13	8	0	8	0	0	0	0	0
1	70242047	0	0	9	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6
1	70279003	0	0	5	0	0	0	0	0	0	0	0	0	7	5	0	0	3	0	0	7	4
1	70309209	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	9
1	70319348	0	0	17	19	0	0	0	0	0	0	0	0	7	0	0	14	0	6	0	12	0
1	70357728	0	0	3	3	0	0	0	8	0	0	0	0	0	0	0	9	5	0	0	0	0
1	74208092	0	0	5	9	9	19	3	5	18	21	0	0	11	5	0	0	0	0	0	0	0
1	74208114	0	0	6	8	12	20	0	5	20	25	0	0	7	4	0	0	0	0	0	0	0
1	74729558	0	0	9	0	23	0	0	0	0	0	7	0	11	0	0	0	0	0	0	0	0
1	74734463	0	0	8	11	0	9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
1	75731782	0	0	29	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	21
1	75746763	0	0	16	12	0	0	0	0	0	0	0	0	0	0	0	11	0	10	0	15	0
1	77133177	0	0	6	9	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	77603274	0	0	9	0	7	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0
1	77603942	0	0	27	18	3	0	0	0	0	0	0	0	7	0	0	15	0	0	0	0	0
