chr	pos	GM12787_1	GM12787_2	GM12787_3	GM12787_4	GM12787_5	GM12787_6	GM12787_7	GM12787_8	GM12787_9	GM12787_10	GM12787_11	GM12787_12	GM12787_13	GM12787_14	K562_1	K562_2	K562_3	K562_4	K562_5	K562_6	K562_7
1	117100859	0	8	15	22	9	0	0	25	0	1	4	0	12	16	0	0	0	0	0	0	0
1	117446759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	117479169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	117858999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	119143365	0	2	24	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0
1	119150995	0	3	0	0	7	0	0	0	20	12	7	0	0	0	0	0	0	0	0	0	0
1	119175640	0	4	1	6	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0
1	145727788	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1	145745549	0	14	28	38	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0
1	145745638	0	11	9	25	0	0	0	41	8	14	10	0	0	0	0	0	11	0	0	0	0
1	145745656	0	8	0	18	0	0	4	16	5	10	0	0	0	0	0	0	0	0	0	0	0
1	145746103	0	10	0	24	4	0	0	0	0	0	24	0	5	0	0	0	0	9	0	0	0
1	145746113	0	28	23	0	5	0	0	0	0	0	26	0	5	0	0	0	0	0	0	0	0
1	145774995	0	7	10	13	0	0	0	4	0	0	2	0	7	0	0	0	5	1	0	0	0
1	145775588	0	8	15	0	0	0	0	13	0	5	3	0	0	0	0	0	0	0	0	0	0
1	145775897	0	9	0	4	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0
1	145844765	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	7	4
1	145921993	0	43	36	34	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0
1	145923067	0	29	0	41	41	41	0	0	198	173	21	0	2	0	0	0	0	0	0	0	0
1	147174062	0	3	0	7	2	0	1	11	5	3	2	0	4	6	0	0	0	0	0	0	0
1	147175302	0	2	7	4	0	0	2	11	3	0	0	0	0	1	0	0	0	0	0	0	0
1	147246273	0	0	6	4	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0
1	147281417	0	4	5	0	0	0	0	0	0	0	3	0	3	3	0	0	0	0	0	0	0
1	148427321	0	4	7	5	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
1	150101613	0	3	0	3	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0
1	150104331	0	4	2	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0
1	150104427	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0
1	150109210	0	5	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	150109213	0	5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	150158639	0	7	1	2	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0
1	150180302	0	4	0	3	0	25	0	0	24	0	10	0	10	0	0	0	0	0	0	0	0
1	150186363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	150298806	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
1	150309230	0	18	1	0	0	0	0	0	0	0	28	0	0	0	0	0	0	24	0	0	0
1	150309288	0	25	0	0	0	0	0	0	19	32	0	0	0	0	0	0	0	0	6	0	0
1	150309561	0	13	4	5	26	34	0	17	40	66	7	0	0	0	0	0	0	21	0	0	0
1	150400600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	150426033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	150451240	0	2	0	6	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0
1	150613021	0	4	7	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0
1	150613033	0	3	9	0	2	0	0	2	0	0	2	0	4	0	0	0	0	0	0	0	0
1	150613221	0	5	14	0	0	0	0	15	0	0	7	0	0	0	0	0	0	0	0	0	0
1	150616440	0	2	0	13	0	0	0	0	0	0	0	0	0	0	0	26	15	10	0	0	0
1	150617455	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	37	16	12	0	22	23
1	150617917	0	7	23	24	0	8	1	10	1	4	0	0	0	0	0	35	35	0	0	23	19
1	150619153	0	6	14	15	2	0	0	10	0	0	0	0	3	0	0	0	0	5	0	8	0
1	150619163	0	11	21	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1	150619189	0	11	19	17	0	0	0	0	0	0	0	0	0	0	0	37	0	8	0	0	0
1	150620848	0	10	20	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	24	0
1	150620955	0	4	53	48	17	0	0	19	0	0	0	0	16	0	0	50	53	0	0	59	44
1	150620994	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	57	62	0	0	0	0
1	150621020	0	7	44	43	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0	57
1	150621481	0	5	12	32	0	24	0	24	25	57	0	0	0	0	0	0	0	0	0	0	0
1	150731195	0	33	0	45	0	0	17	97	0	0	14	0	30	0	0	0	0	0	0	0	0
1	150731224	0	34	0	74	0	19	19	108	52	0	27	0	0	5	0	0	0	0	0	0	0
1	150732796	0	62	0	0	0	0	0	0	0	0	0	0	19	24	0	29	0	0	0	0	0
1	150748206	0	1	0	0	0	0	0	5	0	0	2	0	6	0	0	0	0	0	0	0	0
1	150753746	0	1	7	10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
1	150957951	0	1	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
1	150994848	0	6	2	0	0	0	0	2	0	0	0	0	0	0	7	1	0	0	0	0	0
1	150996181	0	7	3	1	0	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0
1	151072725	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0
1	151076490	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0
1	151076546	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0
1	151082869	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0
1	151083879	0	0	2	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	151121642	0	4	0	0	0	0	0	0	1	3	11	0	0	0	0	4	0	0	0	7	0
1	151123924	0	4	0	14	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0
1	151124261	0	7	0	11	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	9	0
1	151124278	0	5	0	11	0	0	0	13	0	0	0	0	0	0	0	21	0	0	0	0	3
1	151124290	0	5	16	0	0	1	0	13	21	0	12	0	0	0	0	0	0	0	0	12	0
1	151124350	0	6	0	0	0	0	0	0	30	0	9	0	0	0	3	8	0	2	0	0	0
1	151177124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	151212183	0	9	20	23	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0
1	151219194	0	6	8	16	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	5	0
1	151219260	0	10	5	11	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
1	151220536	0	11	0	28	0	0	0	5	0	0	5	0	9	0	0	0	0	0	0	0	0
1	151258662	0	7	13	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	151259610	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	3	0
1	151261050	0	9	6	7	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
1	151434466	0	7	11	12	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0
1	151438761	0	7	0	0	0	0	0	3	0	0	0	0	20	12	0	0	0	0	0	0	0
1	151442447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	151446724	0	3	0	7	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0
1	151450503	0	1	7	3	0	0	0	0	0	0	2	0	0	0	0	8	0	4	0	0	0
1	151451099	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	4	0
1	151451911	0	1	0	3	0	0	0	0	0	0	1	0	0	4	0	3	1	0	0	0	0
1	151452452	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
1	151454922	0	8	7	8	0	0	0	0	0	0	0	0	4	0	0	7	0	6	0	3	0
1	151842667	0	3	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
1	151842694	0	4	11	5	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1	153826899	0	2	11	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2
1	153854212	0	1	3	3	0	0	0	0	0	0	0	0	5	1	0	0	0	1	0	0	0
1	153855603	0	3	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	153863896	0	2	10	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	153884250	0	7	3	3	3	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0
1	153887903	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	12	7
1	153965269	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
1	154174631	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	11	0	10	0	2	6
1	154174670	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	10	14	0	6	0	9
1	154174671	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	3	0
1	154174712	0	4	2	0	0	0	0	0	0	0	6	0	0	0	0	5	12	4	4	2	6
1	154179720	0	3	1	8	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0
1	154233024	0	3	1	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
1	154245756	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
1	154250615	0	3	0	13	6	0	0	0	0	3	1	0	6	8	0	5	0	2	0	9	17
1	154764759	0	1	3	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	154798380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	155005452	0	8	11	11	0	0	0	6	0	0	6	0	14	0	0	0	0	0	0	0	0
1	155171335	0	3	10	7	6	0	0	22	15	13	0	0	0	0	4	4	0	0	0	0	4
1	155171382	0	1	4	7	0	0	2	0	17	0	0	0	0	1	0	5	0	1	0	0	1
1	155220575	0	3	0	0	0	0	0	2	0	3	4	0	0	0	0	0	0	0	0	0	0
1	155223679	0	1	6	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
1	155224047	0	1	1	0	0	0	0	2	0	0	1	0	1	0	1	0	0	2	0	4	0
1	155224052	0	0	0	0	0	0	0	5	0	4	3	0	2	0	0	0	0	0	0	0	0
1	155226925	0	4	9	10	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0
1	155316679	0	28	0	0	0	0	0	77	66	133	75	0	0	0	28	0	0	0	0	0	0
1	155394535	0	2	4	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0
1	155431468	0	2	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	155469270	0	5	3	5	1	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0
1	155470278	0	1	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	1	0	0	0
1	155472093	0	7	4	9	0	0	1	7	0	0	0	0	7	8	0	0	8	0	0	0	0
1	155472105	0	7	7	8	0	0	1	10	0	0	0	0	8	4	0	0	9	0	0	0	0
1	155474515	0	3	0	5	0	0	0	0	0	0	3	0	0	9	0	12	0	5	6	0	8
1	155556928	0	4	7	8	0	0	0	0	0	0	0	0	0	0	0	9	0	4	0	0	0
1	155567962	0	1	7	9	0	0	0	2	0	0	0	0	0	0	0	13	0	0	0	12	0
1	155669309	0	2	0	0	0	0	0	0	0	0	0	0	4	8	0	5	0	4	3	0	0
1	155671282	0	4	0	0	0	0	0	1	3	0	6	0	0	0	0	0	0	0	1	2	3
1	155671308	0	2	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	4	0	0	0
1	155671318	0	1	0	0	0	0	0	5	1	0	2	0	0	1	0	0	0	3	0	0	0
1	155674716	0	4	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	11
1	155675437	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0
1	155681536	0	14	20	23	0	0	0	11	0	0	0	0	0	10	0	0	0	6	0	0	0
1	155723530	0	2	0	10	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0
1	155726553	0	4	0	7	0	0	0	9	53	26	0	0	0	0	0	15	6	0	0	0	0
1	155726658	0	2	0	5	40	23	10	16	51	49	9	0	0	0	0	44	21	0	0	0	19
1	155726741	0	6	4	12	0	0	0	16	0	26	11	0	0	0	0	0	0	0	0	0	0
1	155726767	0	6	7	15	24	18	0	30	34	33	9	0	0	0	4	36	26	0	0	17	0
1	155727389	0	15	0	22	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	20	0
1	155732285	0	1	0	0	0	0	0	1	0	0	2	0	2	1	15	0	0	6	3	0	0
1	155732319	0	2	0	0	0	0	0	0	0	0	15	0	4	0	0	0	0	0	0	0	0
1	155732498	0	15	14	15	0	5	0	16	0	2	7	0	0	0	0	35	0	21	9	34	21
1	155732860	0	1	0	0	0	0	0	2	0	0	15	0	0	0	22	0	0	24	16	4	0
1	155733652	0	10	16	11	0	0	6	21	3	19	0	0	3	0	0	37	25	0	0	33	23
1	155733891	0	8	20	36	0	0	10	52	0	0	11	0	0	0	0	43	36	0	0	60	0
1	155735417	0	4	5	11	0	0	0	22	2	0	0	0	0	0	0	0	0	0	0	0	0
1	155735740	0	7	0	0	0	0	0	0	0	0	11	0	0	0	0	0	8	19	0	0	0
1	155735764	0	9	0	0	0	0	0	6	0	0	10	0	0	0	5	9	4	15	0	0	7
1	155736138	0	16	0	0	6	0	0	0	14	13	0	0	0	0	14	0	0	27	0	0	0
1	155750867	0	4	12	0	6	4	11	59	19	0	29	18	0	0	17	0	0	0	0	0	0
1	155750920	0	2	0	2	0	0	0	12	8	0	9	0	0	0	5	7	0	0	0	15	4
1	155763839	0	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	4	0	0	0	0
1	155763988	0	5	0	0	0	0	0	0	0	0	5	0	0	0	1	10	0	0	0	0	0
1	155789013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	155908265	0	4	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	1	0
1	155918348	0	15	0	0	0	0	0	0	0	0	0	0	0	41	0	16	0	0	7	0	0
1	155972902	0	2	9	12	9	6	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0
1	156190466	0	2	2	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0
1	156198574	0	4	0	0	0	0	0	8	0	0	7	0	7	0	0	0	0	0	0	0	0
1	156198577	0	5	0	0	0	0	0	7	0	0	5	0	5	0	0	0	0	0	0	0	0
1	156238424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	156271878	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	3	4	0	0	0	0
1	156310436	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	2
1	156474435	0	5	0	0	0	0	0	0	0	0	7	0	8	11	0	0	0	0	0	0	0
1	156536219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	156590768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	156593137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	156718579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	156784153	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0
1	156798055	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	3	3	0	0	0	0
1	159063816	0	6	0	3	0	0	0	4	0	1	2	0	0	0	0	0	0	0	0	0	0
1	159068966	0	0	0	0	0	0	0	2	2	0	0	0	3	0	0	0	0	0	0	0	0
1	160027070	0	0	7	6	4	0	2	16	0	0	5	0	0	0	0	0	11	2	4	0	8
1	160237739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	160337871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	160507422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	160514530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	160691247	0	5	16	6	0	0	0	0	0	0	6	0	10	23	0	0	0	0	0	0	0
1	160696559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	160699667	0	3	11	6	0	0	0	2	0	5	0	0	25	26	0	0	0	0	0	0	0
1	160704334	0	5	0	0	0	0	0	0	0	0	4	0	36	39	0	0	0	0	0	0	0
1	160998147	0	48	88	0	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0
1	161033463	0	1	0	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1	161062587	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	161603458	0	2	4	0	0	0	0	9	6	1	0	0	0	0	0	0	0	0	0	0	0
1	161867130	0	7	6	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0
1	162510354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	162793418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	162798364	0	11	13	14	15	11	0	15	7	15	4	0	33	16	0	0	0	0	0	0	0
1	163285823	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
1	163312159	0	2	4	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1	163316974	0	4	7	11	12	0	0	2	14	5	0	0	0	2	0	0	0	0	0	0	0
1	163335114	0	7	18	12	0	0	0	4	0	0	6	0	0	0	0	0	15	0	0	13	0
1	165726488	0	2	1	3	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0
1	165736874	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0
1	165738245	0	6	0	0	0	0	0	0	0	0	0	0	23	12	0	0	0	0	0	0	11
1	165773624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	165774285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	165846240	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	10	0
1	165912241	0	1	0	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
1	166124346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	166860795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	167338439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	167639036	0	3	0	15	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0
1	167639037	0	3	0	0	0	0	0	11	0	0	0	4	0	0	0	0	9	0	3	0	0
1	167639621	0	7	0	0	0	0	0	5	0	0	15	0	9	0	0	2	0	0	0	0	3
1	167640600	0	9	18	0	2	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0
1	167672540	0	1	2	2	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0
1	167690524	0	2	2	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
1	167969905	0	2	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	11	0
1	167969910	0	2	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	10	8
1	168026168	0	1	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	168071897	0	0	1	4	0	0	0	7	0	0	0	0	6	1	0	0	0	0	0	0	0
1	168251102	0	46	0	0	0	3	0	0	0	0	0	0	24	17	0	0	0	0	0	0	0
1	168251224	0	32	66	70	21	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
1	169812800	0	2	0	17	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	10	8
1	169870697	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	169886210	0	7	0	3	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0
1	169977811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	171492868	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	14	0	0	5	0	0
1	171492984	0	9	6	0	0	0	0	0	0	0	0	0	18	9	0	7	2	7	7	9	0
1	171502894	0	3	9	8	0	0	0	0	0	0	0	0	12	8	0	14	0	0	0	13	15
1	171791626	0	2	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1	172561546	0	3	1	5	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0
1	173359181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	173417742	0	1	7	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1	173421005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	173755152	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	3	2	1	0	4	3
1	173767396	0	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	173849450	0	10	1	4	0	0	0	7	0	0	0	0	7	0	0	3	0	0	0	0	0
1	173852563	0	3	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	173859123	0	4	19	20	0	0	0	23	4	0	0	0	3	0	0	0	0	23	0	28	33
1	173859700	0	8	20	0	0	0	0	23	0	19	0	0	7	0	0	0	0	0	0	0	24
1	173861057	0	14	9	19	9	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0
1	173944164	0	8	0	13	0	0	0	0	0	0	0	0	11	0	0	7	5	7	0	9	2
1	173944165	0	7	0	10	0	0	0	0	0	0	2	2	9	0	0	7	1	5	0	3	0
1	173945406	0	5	8	0	0	0	0	0	0	0	0	0	8	0	0	12	11	5	0	7	0
1	173945804	0	5	0	11	0	0	0	0	0	0	2	2	0	0	0	6	0	0	0	0	0
1	173945871	0	1	5	3	0	0	0	1	0	0	0	0	0	0	0	7	4	3	0	4	4
1	173979546	0	3	10	11	0	0	0	0	0	0	0	0	11	4	0	9	0	4	0	12	0
1	174006094	0	6	18	0	0	0	0	0	0	0	0	0	8	0	0	0	15	0	0	0	0
1	174255777	0	46	20	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
1	174355191	0	3	2	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	174441558	0	5	22	29	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	8	10
1	174466666	0	28	18	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
1	174475685	0	14	46	49	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
1	174492512	0	13	10	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	174530277	0	10	11	22	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	174534798	0	0	17	12	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	174560762	0	6	16	17	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1	174607087	0	1	12	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	174753191	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	174879972	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0
1	174905608	0	6	0	12	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1	175175882	0	2	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0
1	175925832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	175983071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	176037244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	176070584	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	5	2	2	0	3	5
1	176070729	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	8	3	1	0	4	0
1	176114703	0	3	11	6	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	6
1	176145350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	179073454	0	20	0	2	0	0	0	0	18	0	24	0	2	0	0	0	0	0	0	0	0
1	179075045	0	26	0	0	0	0	0	19	28	31	34	21	2	0	38	0	0	0	0	0	0
1	179206073	0	2	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	179217541	0	2	2	2	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0
1	179295261	0	1	2	1	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0	0
1	179330760	0	0	4	1	0	0	0	1	0	0	0	0	5	8	0	0	0	0	0	0	0
1	179357803	0	22	0	31	0	4	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
1	179859974	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	5	17	0
1	179874667	0	5	23	12	0	2	0	0	0	0	0	0	26	0	0	28	30	6	0	30	44
1	179874756	0	5	13	7	0	4	0	0	0	0	0	0	14	0	0	17	19	6	0	12	17
1	179920920	0	3	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	2	0	0
1	179920938	0	2	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	2	2	0	0
1	179981978	0	1	2	4	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
1	179997395	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	4	0	4	2	0	0
1	179997421	0	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
1	180061396	0	2	6	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
1	180079973	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	180192483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	180351535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	180403241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	180404320	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
1	180420598	0	2	5	8	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0
1	180480173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	180490580	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	4	0	0
1	180490585	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	4	0	0
1	181098732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
